period,quarter,order_no,po_count,pod,sales_order_no,supplier_id,product_id,ordered,amount_in_each,unit_price,amount,delivered,order_type,order_id,tax_code,transaction_no,location_id,order_date,posted,status,cost_centre,contract_id
201804,Q2,516853,0,6,8935130,22,79,1,1,94.05,94.05,0,Purchase Order,8935130,1,0,1,2018-07-19,0,O,1,13
201804,Q2,515282,1,1,8934136,23,531,20,500,52,1040,0,Purchase Order,8934136,1,0,1,2018-07-05,0,O,1,27
201803,Q1,514596,0,3,8643450,23,531,100,2500,52,5200,20,Call Off Order,8643450,1,38560249,1,2018-06-29,1040,O,1,27
201803,Q1,511694,1,1,8930895,23,531,20,500,52,1040,20,Purchase Order,8930895,1,38559013,1,2018-06-05,1040,O,1,27
201802,Q1,510126,1,1,8929132,23,531,20,500,52,1040,20,Purchase Order,8929132,1,38558471,1,2018-05-21,1040,O,1,27
201801,Q1,507268,0,3,8926957,23,531,20,500,52,1040,20,Purchase Order,8926957,1,38557722,1,2018-04-26,1040,F,1,27
201801,Q1,504877,1,1,8925021,23,531,20,500,52,1040,20,Purchase Order,8925021,1,38557150,1,2018-04-06,1040,O,1,27
201804,Q2,514703,1,1,8933580,3,80,3,30,980,2940,3,Purchase Order,8933580,1,30552455,1,2018-06-29,2940,F,1,30
201803,Q1,512371,0,2,8930997,3,80,2,20,980,1960,2,Purchase Order,8930997,1,30551535,1,2018-06-11,1960,F,1,30
201801,Q1,507546,1,1,8927346,3,80,3,30,980,2940,3,Purchase Order,8927346,1,30549911,1,2018-04-27,2940,F,1,30
201804,Q2,518124,0,3,8936640,3,11,2,10,200,400,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,4
201804,Q2,517668,0,2,8936136,3,11,15,75,200,3000,15,Purchase Order,8936136,1,0,1,2018-07-26,0,O,1,4
201804,Q2,516156,0,2,8934351,3,11,12,60,200,2400,12,Purchase Order,8934351,1,30552684,1,2018-07-12,2400,F,1,4
201804,Q2,514744,0,2,8933581,3,11,12,60,200,2400,12,Purchase Order,8933581,1,30552335,1,2018-07-02,2400,F,1,4
201803,Q1,513436,1,1,8932440,3,11,8,40,200,1600,8,Purchase Order,8932440,1,30551820,1,2018-06-20,1600,F,1,4
201803,Q1,512764,0,11,8931152,3,11,9,45,200,1800,9,Purchase Order,8931152,1,30551668,1,2018-06-13,1800,F,1,4
201802,Q1,510134,1,1,8929437,3,11,8,40,200,1600,8,Purchase Order,8929437,1,30550762,1,2018-05-21,1600,F,1,4
201802,Q1,507925,0,2,8927686,3,11,10,50,200,2000,10,Purchase Order,8927686,1,30549996,1,2018-05-01,2000,F,1,4
201801,Q1,504973,1,1,8925110,3,11,15,75,200,3000,15,Purchase Order,8925110,1,30549115,1,2018-04-06,3000,F,1,4
201803,Q1,512764,0,13,8931152,3,15,2,10,475,950,2,Purchase Order,8931152,1,30551668,1,2018-06-13,950,F,1,4
201801,Q1,504529,1,1,8924748,3,15,6,30,475,2850,6,Purchase Order,8924748,1,30549002,1,2018-04-04,2850,F,1,4
201802,Q1,510373,0,8,8318913,48,339,18,180,82.5,1485,0,Purchase Order,8318913,1,0,1,2018-05-22,0,O,1,50
201802,Q1,510373,0,5,8318913,48,339,18,180,82.5,1485,0,Purchase Order,8318913,1,0,1,2018-05-22,0,O,1,50
201802,Q1,510373,0,2,8318913,48,339,18,180,82.5,1485,18,Purchase Order,8318913,1,31534272,1,2018-05-22,1485,O,1,50
201802,Q1,510373,0,7,8318913,48,368,12,3600,16.4,196.8,0,Purchase Order,8318913,1,0,1,2018-05-22,0,O,1,50
201802,Q1,510373,0,4,8318913,48,368,12,3600,16.4,196.8,0,Purchase Order,8318913,1,0,1,2018-05-22,0,O,1,50
201802,Q1,510373,1,1,8318913,48,368,12,3600,16.4,196.8,12,Purchase Order,8318913,1,31534272,1,2018-05-22,196.8,O,1,50
201802,Q1,510748,1,1,8930104,46,136,2,8,130.95,261.9,2,Purchase Order,8930104,1,38558644,1,2018-05-25,261.9,O,1,48
201803,Q1,514598,0,2,8933474,4,265,2,50,56.25,112.5,2,Purchase Order,8933474,1,32053977,1,2018-06-29,112.5,O,1,48
201801,Q1,506715,0,3,8926628,8,270,2,10,189.5,379,2,Purchase Order,8926628,1,37552904,1,2018-04-23,290,O,1,48
201804,Q2,517736,1,1,8935586,5,388,30,30,61.44,1843.2,0,Purchase Order,8935586,1,0,1,2018-07-27,0,O,1,12
201803,Q1,513528,1,1,8932211,5,388,30,30,61.44,1843.2,30,Purchase Order,8932211,1,37078130,1,2018-06-20,1843.2,O,1,12
201801,Q1,504587,1,1,8924715,5,388,30,30,61.44,1843.2,30,Purchase Order,8924715,1,37076249,1,2018-04-04,1843.2,O,1,12
201804,Q2,515997,0,6,8934740,3,18,20,20,32,640,20,Purchase Order,8934740,1,30552683,1,2018-07-12,640,F,1,3
201804,Q2,515300,0,3,8934211,3,18,20,20,32,640,20,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201803,Q1,512380,0,4,8931515,3,18,20,20,32,640,20,Purchase Order,8931515,1,30551533,1,2018-06-11,640,O,1,3
201804,Q2,515997,0,7,8934740,3,19,10,10,32,320,10,Purchase Order,8934740,1,30552683,1,2018-07-12,320,F,1,3
201803,Q1,512380,1,1,8931515,3,19,20,20,32,640,20,Purchase Order,8931515,1,30551533,1,2018-06-11,640,O,1,3
201804,Q2,515997,0,8,8934740,3,20,20,20,32,640,20,Purchase Order,8934740,1,30552683,1,2018-07-12,640,F,1,3
201804,Q2,515300,0,12,8934211,3,20,10,10,32,320,10,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201804,Q2,515997,0,12,8934740,3,21,6,6,32,192,6,Purchase Order,8934740,1,30552683,1,2018-07-12,192,F,1,3
201801,Q1,507271,1,1,8926718,3,21,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201804,Q2,515997,0,13,8934740,3,22,6,6,32,192,6,Purchase Order,8934740,1,30552683,1,2018-07-12,192,F,1,3
201801,Q1,507271,0,2,8926718,3,22,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201804,Q2,518124,0,5,8936640,3,23,1,1,32,32,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,3
201804,Q2,518124,0,4,8936640,3,23,1,1,32,32,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,3
201804,Q2,518124,1,1,8936640,3,23,1,1,32,32,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,3
201804,Q2,515997,0,9,8934740,3,23,20,20,32,640,20,Purchase Order,8934740,1,30552683,1,2018-07-12,640,F,1,3
201804,Q2,515300,1,1,8934211,3,23,20,20,32,640,20,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201803,Q1,512380,0,3,8931515,3,23,20,20,32,640,20,Purchase Order,8931515,1,30551533,1,2018-06-11,640,O,1,3
201802,Q1,510668,0,7,8929945,3,23,20,20,32,640,20,Purchase Order,8929945,1,30550855,1,2018-05-24,640,O,1,3
201804,Q2,515997,0,10,8934740,3,24,30,30,32,960,30,Purchase Order,8934740,1,30552683,1,2018-07-12,960,F,1,3
201803,Q1,512380,0,2,8931515,3,24,30,30,32,960,30,Purchase Order,8931515,1,30551533,1,2018-06-11,960,O,1,3
201801,Q1,505468,0,3,8925471,3,24,15,15,32,480,15,Purchase Order,8925471,1,30549368,1,2018-04-11,480,F,1,3
201804,Q2,515997,0,11,8934740,3,25,20,20,32,640,20,Purchase Order,8934740,1,30552683,1,2018-07-12,640,F,1,3
201804,Q2,515300,0,2,8934211,3,25,10,10,32,320,10,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201803,Q1,513735,0,11,8932647,3,25,20,20,32,640,20,Purchase Order,8932647,1,30551982,1,2018-06-21,640,O,1,3
201803,Q1,513735,0,9,8932647,3,26,5,5,32,160,5,Purchase Order,8932647,1,30551982,1,2018-06-21,160,O,1,3
201801,Q1,507271,0,3,8926718,3,26,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201801,Q1,507271,0,4,8926718,3,27,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201804,Q2,515997,0,14,8934740,3,28,20,20,32,640,20,Purchase Order,8934740,1,30552683,1,2018-07-12,640,F,1,3
201801,Q1,505468,0,2,8925471,3,29,15,15,32,480,15,Purchase Order,8925471,1,30549368,1,2018-04-11,480,F,1,3
201801,Q1,507271,0,5,8926718,3,30,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201801,Q1,507271,0,6,8926718,3,31,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201801,Q1,507271,0,7,8926718,3,32,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201801,Q1,507271,0,8,8926718,3,33,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201801,Q1,507271,0,9,8926718,3,34,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201801,Q1,507271,0,10,8926718,3,35,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201804,Q2,515300,0,4,8934211,3,36,6,6,32,192,6,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201804,Q2,515300,0,5,8934211,3,37,6,6,32,192,6,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201802,Q1,510668,0,3,8929945,3,38,2,2,32,64,2,Purchase Order,8929945,1,30550855,1,2018-05-24,64,O,1,3
201804,Q2,515300,0,6,8934211,3,39,3,3,32,96,3,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201802,Q1,510668,0,4,8929945,3,39,5,5,32,160,5,Purchase Order,8929945,1,30550855,1,2018-05-24,160,O,1,3
201804,Q2,515300,0,7,8934211,3,40,3,3,32,96,3,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201802,Q1,510668,0,5,8929945,3,40,2,2,32,64,2,Purchase Order,8929945,1,30550855,1,2018-05-24,64,O,1,3
201804,Q2,515300,0,8,8934211,3,41,4,4,32,128,4,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201802,Q1,510668,0,6,8929945,3,41,5,5,32,160,5,Purchase Order,8929945,1,30550855,1,2018-05-24,160,O,1,3
201803,Q1,513735,1,1,8932647,3,42,10,10,32,320,10,Purchase Order,8932647,1,30551982,1,2018-06-21,320,O,1,3
201804,Q2,515997,1,1,8934740,3,43,10,10,32,320,10,Purchase Order,8934740,1,30552683,1,2018-07-12,320,F,1,3
201801,Q1,507271,0,11,8926718,3,43,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201804,Q2,518124,0,6,8936640,3,44,2,2,32,64,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,3
201804,Q2,515997,0,15,8934740,3,44,20,20,32,640,20,Purchase Order,8934740,1,30552683,1,2018-07-12,640,F,1,3
201803,Q1,513735,0,2,8932647,3,44,16,16,32,512,16,Purchase Order,8932647,1,30551982,1,2018-06-21,512,O,1,3
201801,Q1,507271,0,12,8926718,3,44,7,7,32,224,7,Purchase Order,8926718,1,30549851,1,2018-04-26,224,F,1,3
201803,Q1,513735,0,3,8932647,3,45,10,10,32,320,10,Purchase Order,8932647,1,30551982,1,2018-06-21,320,O,1,3
201801,Q1,507271,0,13,8926718,3,45,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201804,Q2,515300,0,9,8934211,3,46,4,4,32,128,4,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201802,Q1,510668,1,1,8929945,3,46,2,2,32,64,2,Purchase Order,8929945,1,30550855,1,2018-05-24,64,O,1,3
201804,Q2,515300,0,10,8934211,3,47,3,3,32,96,3,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201804,Q2,515300,0,11,8934211,3,48,2,2,32,64,2,Purchase Order,8934211,1,0,1,2018-07-05,0,O,1,3
201804,Q2,515997,0,2,8934740,3,49,10,10,32,320,10,Purchase Order,8934740,1,30552683,1,2018-07-12,320,F,1,3
201801,Q1,507271,0,14,8926718,3,49,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201804,Q2,518124,0,7,8936640,3,50,1,1,32,32,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,3
201804,Q2,515997,0,16,8934740,3,50,20,20,32,640,20,Purchase Order,8934740,1,30552683,1,2018-07-12,640,F,1,3
201801,Q1,507271,0,15,8926718,3,50,6,6,32,192,6,Purchase Order,8926718,1,30549851,1,2018-04-26,192,F,1,3
201801,Q1,507271,0,16,8926718,3,51,5,5,32,160,5,Purchase Order,8926718,1,30549851,1,2018-04-26,160,F,1,3
201802,Q1,510668,0,2,8929945,3,52,5,5,32,160,5,Purchase Order,8929945,1,30550855,1,2018-05-24,160,O,1,3
201804,Q2,515997,0,3,8934740,3,53,10,10,32,320,10,Purchase Order,8934740,1,30552683,1,2018-07-12,320,F,1,3
201804,Q2,515997,0,4,8934740,3,54,10,10,32,320,10,Purchase Order,8934740,1,30552683,1,2018-07-12,320,F,1,3
201803,Q1,513735,0,4,8932647,3,54,5,5,32,160,5,Purchase Order,8932647,1,30551982,1,2018-06-21,160,O,1,3
201801,Q1,507271,0,17,8926718,3,54,5,5,32,160,5,Purchase Order,8926718,1,30549910,1,2018-04-26,160,F,1,3
201804,Q2,515997,0,5,8934740,3,55,10,10,32,320,10,Purchase Order,8934740,1,30552683,1,2018-07-12,320,F,1,3
201803,Q1,513735,0,12,8932647,3,55,7,7,32,224,7,Purchase Order,8932647,1,30551982,1,2018-06-21,224,O,1,3
201803,Q1,513735,0,5,8932647,3,56,5,5,32,160,5,Purchase Order,8932647,1,30551982,1,2018-06-21,160,O,1,3
201803,Q1,513735,0,6,8932647,3,57,5,5,32,160,5,Purchase Order,8932647,1,30551982,1,2018-06-21,160,O,1,3
201803,Q1,513735,0,7,8932647,3,58,5,5,32,160,5,Purchase Order,8932647,1,30551982,1,2018-06-21,160,O,1,3
201803,Q1,513735,0,8,8932647,3,59,5,5,32,160,5,Purchase Order,8932647,1,30551982,1,2018-06-21,160,O,1,3
201801,Q1,507271,0,18,8926718,3,59,5,5,32,160,5,Purchase Order,8926718,1,30549913,1,2018-04-26,160,F,1,3
201804,Q2,518124,0,8,8936640,3,60,1,1,32,32,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,3
201801,Q1,507235,0,4,8926709,3,64,5,5,262.5,1312.5,5,Purchase Order,8926709,1,30549853,1,2018-04-26,1312.5,F,1,3
201803,Q1,512383,0,9,8931599,3,65,3,3,262.5,787.5,3,Purchase Order,8931599,1,30551531,1,2018-06-11,787.5,F,1,3
201801,Q1,507235,1,1,8926709,3,65,5,5,262.5,1312.5,5,Purchase Order,8926709,1,30549853,1,2018-04-26,1312.5,F,1,3
201801,Q1,507235,0,3,8926709,3,66,10,10,262.5,2625,10,Purchase Order,8926709,1,30549853,1,2018-04-26,2625,F,1,3
201801,Q1,507235,0,2,8926709,3,67,10,10,262.5,2625,10,Purchase Order,8926709,1,30549853,1,2018-04-26,2625,F,1,3
201802,Q1,509443,1,1,8928621,3,83,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201802,Q1,509443,0,2,8928621,3,84,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201803,Q1,512383,0,5,8931599,3,85,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201803,Q1,512383,0,6,8931599,3,86,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201803,Q1,512764,0,7,8931152,3,87,2,2,210,420,2,Purchase Order,8931152,1,30551668,1,2018-06-13,420,F,1,3
201803,Q1,512383,0,7,8931599,3,87,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201804,Q2,515351,1,1,8934203,3,88,2,2,210,420,2,Purchase Order,8934203,1,30552606,1,2018-07-06,420,F,1,3
201803,Q1,512383,0,8,8931599,3,88,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201803,Q1,512764,0,5,8931152,3,91,2,2,210,420,2,Purchase Order,8931152,1,30551668,1,2018-06-13,420,F,1,3
201804,Q2,515997,0,17,8934740,3,92,3,3,210,630,3,Purchase Order,8934740,1,30552683,1,2018-07-12,630,F,1,3
201802,Q1,510669,0,5,8929800,3,92,2,2,210,420,2,Purchase Order,8929800,1,30550894,1,2018-05-24,420,F,1,3
201804,Q2,515351,0,2,8934203,3,93,3,3,210,630,3,Purchase Order,8934203,1,30552606,1,2018-07-06,630,F,1,3
201803,Q1,512383,1,1,8931599,3,93,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201802,Q1,510669,0,6,8929800,3,93,2,2,210,420,2,Purchase Order,8929800,1,30550894,1,2018-05-24,420,F,1,3
201804,Q2,515351,0,3,8934203,3,94,1,1,210,210,1,Purchase Order,8934203,1,30552606,1,2018-07-06,210,F,1,3
201803,Q1,512383,0,2,8931599,3,94,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201802,Q1,510669,0,4,8929800,3,94,3,3,210,630,3,Purchase Order,8929800,1,30550894,1,2018-05-24,630,F,1,3
201804,Q2,515352,0,2,8934207,14,94,4,4,210,840,4,Purchase Order,8934207,1,0,1,2018-07-06,0,O,1,3
201803,Q1,512383,0,3,8931599,3,95,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201804,Q2,515352,1,1,8934207,14,95,4,4,210,840,4,Purchase Order,8934207,1,0,1,2018-07-06,0,O,1,3
201803,Q1,512764,0,6,8931152,3,96,2,2,210,420,2,Purchase Order,8931152,1,30551668,1,2018-06-13,420,F,1,3
201803,Q1,512383,0,4,8931599,3,96,1,1,210,210,1,Purchase Order,8931599,1,30551531,1,2018-06-11,210,F,1,3
201802,Q1,510669,1,1,8929800,3,96,3,3,210,630,3,Purchase Order,8929800,1,30550894,1,2018-05-24,630,F,1,3
201804,Q2,515350,1,1,8934202,3,99,2,2,210,420,2,Purchase Order,8934202,1,30552607,1,2018-07-06,420,F,1,3
201802,Q1,509443,0,6,8928621,3,99,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201804,Q2,515350,0,2,8934202,3,100,2,2,210,420,2,Purchase Order,8934202,1,30552607,1,2018-07-06,420,F,1,3
201803,Q1,512381,0,1,8931594,3,100,3,3,210,630,3,Purchase Order,8931594,1,30551534,1,2018-06-11,630,F,1,3
201804,Q2,515350,0,3,8934202,3,101,3,3,210,630,3,Purchase Order,8934202,1,30552607,1,2018-07-06,630,F,1,3
201803,Q1,512381,0,2,8931594,3,101,3,3,210,630,3,Purchase Order,8931594,1,30551534,1,2018-06-11,630,F,1,3
201802,Q1,509443,0,5,8928621,3,101,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201803,Q1,512381,1,3,8931594,3,102,3,3,210,630,3,Purchase Order,8931594,1,30551534,1,2018-06-11,630,F,1,3
201802,Q1,509443,0,3,8928621,3,102,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201803,Q1,512381,0,4,8931594,3,103,3,3,210,630,3,Purchase Order,8931594,1,30551534,1,2018-06-11,630,F,1,3
201802,Q1,509443,0,4,8928621,3,103,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201803,Q1,512382,1,1,8931595,3,106,3,3,210,630,3,Purchase Order,8931595,1,30551532,1,2018-06-11,630,F,1,3
201803,Q1,512764,0,1,8931152,3,107,3,3,210,630,3,Purchase Order,8931152,1,30551668,1,2018-06-13,630,F,1,3
201803,Q1,512382,0,2,8931595,3,107,3,3,210,630,3,Purchase Order,8931595,1,30551532,1,2018-06-11,630,F,1,3
201802,Q1,509443,0,7,8928621,3,107,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201803,Q1,512764,0,2,8931152,3,108,3,3,210,630,3,Purchase Order,8931152,1,30551668,1,2018-06-13,630,F,1,3
201803,Q1,512382,0,3,8931595,3,108,3,3,210,630,3,Purchase Order,8931595,1,30551532,1,2018-06-11,630,F,1,3
201802,Q1,509443,0,8,8928621,3,108,2,2,210,420,2,Purchase Order,8928621,1,30550554,1,2018-05-15,420,F,1,3
201803,Q1,512764,0,3,8931152,3,109,3,3,210,630,3,Purchase Order,8931152,1,30551668,1,2018-06-13,630,F,1,3
201803,Q1,512382,0,4,8931595,3,109,3,3,210,630,3,Purchase Order,8931595,1,30551532,1,2018-06-11,630,F,1,3
201803,Q1,513535,1,1,8932456,3,112,2,2,210,420,2,Purchase Order,8932456,1,30551819,1,2018-06-20,420,O,1,3
201803,Q1,513535,0,2,8932456,3,113,2,2,210,420,0,Purchase Order,8932456,1,0,1,2018-06-20,0,O,1,3
201802,Q1,510669,0,2,8929800,3,113,2,2,210,420,2,Purchase Order,8929800,1,30550894,1,2018-05-24,420,F,1,3
201803,Q1,513535,0,3,8932456,3,114,2,2,210,420,2,Purchase Order,8932456,1,30551819,1,2018-06-20,420,O,1,3
201803,Q1,513535,0,4,8932456,3,115,2,2,210,420,2,Purchase Order,8932456,1,30551819,1,2018-06-20,420,O,1,3
201803,Q1,512764,1,4,8931152,3,115,2,2,210,420,2,Purchase Order,8931152,1,30551668,1,2018-06-13,420,F,1,3
201803,Q1,513535,0,5,8932456,3,116,2,2,210,420,2,Purchase Order,8932456,1,30551819,1,2018-06-20,420,O,1,3
201802,Q1,510669,0,3,8929800,3,116,2,2,210,420,2,Purchase Order,8929800,1,30550894,1,2018-05-24,420,F,1,3
201803,Q1,514596,1,1,8643450,23,555,264,1584,104.28,27529.92,33,Call Off Order,8643450,1,38560249,1,2018-06-29,3441.24,O,1,34
201801,Q1,506789,1,1,8926727,23,556,1,3,158.31,158.31,1,Purchase Order,8926727,1,38557664,1,2018-04-23,158.31,O,1,34
201803,Q1,514596,0,2,8643450,23,557,28,1120,478.4,13395.2,0,Call Off Order,8643450,1,0,1,2018-06-29,0,O,1,34
201801,Q1,507268,1,1,8926957,23,558,1,5,159.9,159.9,1,Purchase Order,8926957,1,38557722,1,2018-04-26,159.9,F,1,54
201804,Q2,518144,1,1,8936656,1,81,1,1,50,50,0,Purchase Order,8936656,1,0,1,2018-07-31,0,O,1,1
201802,Q1,510413,1,1,8929798,1,81,5,25,183.65,918.25,5,Purchase Order,8929798,1,31533815,1,2018-05-23,918.25,F,1,1
201801,Q1,505792,1,1,8925844,1,81,3,15,183.65,550.95,3,Purchase Order,8925844,1,31533348,1,2018-04-13,550.95,F,1,1
201804,Q2,515024,0,9,8318959,1,735,25,250,44,1100,0,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,1
201804,Q2,515024,0,5,8318959,1,735,25,250,44,1100,0,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,1
201804,Q2,515024,1,1,8318959,1,735,25,250,44,1100,25,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,1
201801,Q1,504560,1,1,8318866,1,735,30,300,44,1320,30,Standing Order (ST),8318866,1,31533588,1,2018-04-04,1320,O,1,1
201801,Q1,504560,0,4,8318866,1,735,30,300,44,1320,30,Standing Order (ST),8318866,1,31533956,1,2018-04-04,1320,O,1,1
201801,Q1,504560,0,7,8318866,1,735,30,300,44,1320,30,Standing Order (ST),8318866,1,31534338,1,2018-04-04,1320,O,1,1
201804,Q2,515024,0,11,8318959,1,737,2,20,74,148,0,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,1
201804,Q2,515024,0,7,8318959,1,737,2,20,74,148,0,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,1
201804,Q2,515024,0,3,8318959,1,737,2,20,74,148,2,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,1
201801,Q1,504560,0,3,8318866,1,737,2,20,74,148,2,Standing Order (ST),8318866,1,31533588,1,2018-04-04,148,O,1,1
201801,Q1,504560,0,6,8318866,1,737,2,20,74,148,2,Standing Order (ST),8318866,1,31533956,1,2018-04-04,148,O,1,1
201801,Q1,504560,0,9,8318866,1,737,2,20,74,148,2,Standing Order (ST),8318866,1,31534339,1,2018-04-04,148,O,1,1
201804,Q2,514702,1,1,8933587,2,237,3,3,100,300,3,Purchase Order,8933587,1,31055947,1,2018-06-29,300,F,1,31
201802,Q1,510127,0,7,8929373,2,352,5,5,41.8,209,5,Purchase Order,8929373,1,31054494,1,2018-05-21,209,F,1,2
201802,Q1,510127,0,6,8929373,2,355,5,5,41.8,209,5,Purchase Order,8929373,1,31054494,1,2018-05-21,209,F,1,2
201801,Q1,506734,0,15,8926596,2,358,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201802,Q1,510127,0,1,8929373,2,359,10,10,41.8,418,10,Purchase Order,8929373,1,31054494,1,2018-05-21,418,F,1,2
201801,Q1,506734,0,14,8926596,2,359,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201803,Q1,514003,1,1,8933039,2,532,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,3,8933039,2,534,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,4,8933039,2,535,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,5,8933039,2,536,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,6,8933039,2,537,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,8,8933039,2,539,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,9,8933039,2,540,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,10,8933039,2,541,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,12,8933039,2,543,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,13,8933039,2,544,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,14,8933039,2,545,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,15,8933039,2,546,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,16,8933039,2,547,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,17,8933039,2,548,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201803,Q1,514003,0,23,8933039,2,552,2,2,0,0,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,2
201804,Q2,516477,0,8,8935010,2,561,7,7,19,133,7,Purchase Order,8935010,1,31056566,1,2018-07-16,133,O,1,2
201804,Q2,517744,0,5,8935691,2,562,5,5,19,95,5,Purchase Order,8935691,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512141,0,3,8931384,2,563,5,5,19,95,5,Purchase Order,8931384,1,31055039,1,2018-06-07,95,F,1,2
201803,Q1,512358,0,13,8931439,2,564,10,10,19,190,10,Purchase Order,8931439,1,31055091,1,2018-06-11,190,O,1,2
